customer_id,recency_days,frequency,monetary,cluster,segment_name
15969,60,2,460.95,2,Occasional / Low-value
15970,233,1,703.22,1,Lost / Lapsed
15971,20,6,1702.98,0,Champions
15972,91,5,1810.27,0,Champions
15973,1,3,680.62,2,Occasional / Low-value
15976,45,4,1315.7,0,Champions
15978,67,2,2180.64,2,Occasional / Low-value
15979,237,1,329.22,1,Lost / Lapsed
15980,125,4,4194.82,0,Champions
15981,36,13,5954.29,0,Champions
15982,240,1,324.51,1,Lost / Lapsed
15983,0,6,2483.8,0,Champions
15984,3,21,5921.65,0,Champions
15985,71,5,1572.86,0,Champions
15986,16,1,186.3,2,Occasional / Low-value
15987,3,2,230.85,2,Occasional / Low-value
15988,186,2,612.06,1,Lost / Lapsed
15989,10,2,372.51,2,Occasional / Low-value
15990,129,5,1217.94,0,Champions
15991,169,1,150.55,1,Lost / Lapsed
15992,31,2,854.61,2,Occasional / Low-value
15994,46,2,775.11,2,Occasional / Low-value
15995,49,1,696.19,2,Occasional / Low-value
15996,1,2,626.22,2,Occasional / Low-value
15998,28,11,5218.37,0,Champions
15999,370,1,20.4,1,Lost / Lapsed
16001,16,1,583.39,2,Occasional / Low-value
16002,260,1,169.21,1,Lost / Lapsed
16003,16,5,2878.46,0,Champions
16004,109,5,2146.39,0,Champions
16005,10,6,1820.83,0,Champions
16006,22,1,245.77,2,Occasional / Low-value
16007,18,3,1373.2,2,Occasional / Low-value
16008,17,12,4905.35,0,Champions
16010,11,8,1316.56,0,Champions
16011,1,14,2517.75,0,Champions
16012,36,2,1574.5,2,Occasional / Low-value
16013,6,39,20315.84,0,Champions
16014,43,2,467.89,2,Occasional / Low-value
16016,1,4,1025.18,2,Occasional / Low-value
16017,52,4,1341.95,0,Champions
16018,31,2,289.23,2,Occasional / Low-value
16019,16,18,13679.61,0,Champions
16021,30,2,532.25,2,Occasional / Low-value
16024,46,2,232.96,2,Occasional / Low-value
16027,92,9,1113.74,0,Champions
16028,230,1,82.2,1,Lost / Lapsed
16029,7,47,41184.3,0,Champions
16032,91,6,1970.45,0,Champions
16033,4,8,2019.73,0,Champions
16034,29,3,491.02,2,Occasional / Low-value
16035,195,1,217.73,1,Lost / Lapsed
16036,59,2,1797.92,2,Occasional / Low-value
16037,179,2,654.32,1,Lost / Lapsed
16039,58,2,456.4,2,Occasional / Low-value
16040,65,4,1103.35,2,Occasional / Low-value
16042,14,3,1067.85,2,Occasional / Low-value
16043,14,4,1082.6,2,Occasional / Low-value
16044,70,1,340.84,2,Occasional / Low-value
16045,51,4,2094.23,0,Champions
16046,197,1,235.78,1,Lost / Lapsed
16047,317,1,107.14,1,Lost / Lapsed
16048,8,4,818.79,2,Occasional / Low-value
16049,10,3,787.89,2,Occasional / Low-value
16050,18,2,162.8,2,Occasional / Low-value
16051,316,1,188.44,1,Lost / Lapsed
16053,48,4,2122.89,0,Champions
16054,53,3,1327.98,2,Occasional / Low-value
16057,154,3,1591.73,2,Occasional / Low-value
16058,41,1,62.7,2,Occasional / Low-value
16059,2,7,1757.91,0,Champions
16060,35,3,541.95,2,Occasional / Low-value
16061,66,1,89.65,2,Occasional / Low-value
16062,14,4,1709.83,0,Champions
16064,360,1,111.0,1,Lost / Lapsed
16065,0,8,2010.53,0,Champions
16067,197,3,3395.29,0,Champions
16068,228,1,122.93,1,Lost / Lapsed
16069,52,1,457.7,2,Occasional / Low-value
16071,162,3,750.56,2,Occasional / Low-value
16072,63,3,3744.57,0,Champions
16074,25,1,265.25,2,Occasional / Low-value
16075,137,2,736.93,2,Occasional / Low-value
16077,260,1,2300.4,1,Lost / Lapsed
16078,304,1,283.79,1,Lost / Lapsed
16080,20,2,385.4,2,Occasional / Low-value
16081,1,4,1653.28,0,Champions
16082,305,1,106.75,1,Lost / Lapsed
16083,17,2,1033.8,2,Occasional / Low-value
16085,15,7,1362.02,0,Champions
16086,2,6,1743.6,0,Champions
16087,24,5,1739.92,0,Champions
16088,210,2,1437.43,1,Lost / Lapsed
16089,21,2,271.44,2,Occasional / Low-value
16090,259,1,205.91,1,Lost / Lapsed
16092,139,3,770.08,2,Occasional / Low-value
16094,10,7,2617.33,0,Champions
16095,91,1,447.05,2,Occasional / Low-value
16096,51,3,1264.35,2,Occasional / Low-value
16098,8,8,2442.47,0,Champions
16099,52,4,841.3,2,Occasional / Low-value
16100,97,1,582.64,2,Occasional / Low-value
16101,69,3,1938.46,2,Occasional / Low-value
16103,24,16,4762.07,0,Champions
16104,53,8,2476.25,0,Champions
16105,73,4,2049.23,0,Champions
16108,69,3,1393.42,2,Occasional / Low-value
16109,333,1,327.6,1,Lost / Lapsed
16110,157,1,481.79,1,Lost / Lapsed
16111,63,1,562.48,2,Occasional / Low-value
16115,32,4,907.17,2,Occasional / Low-value
16117,37,2,422.19,2,Occasional / Low-value
16118,287,1,4376.25,1,Lost / Lapsed
16119,29,6,1297.45,0,Champions
16120,57,2,1747.77,2,Occasional / Low-value
16121,25,3,609.98,2,Occasional / Low-value
16122,1,3,316.92,2,Occasional / Low-value
16124,53,3,1523.49,2,Occasional / Low-value
16125,2,14,4298.3,0,Champions
16126,14,11,8359.03,0,Champions
16127,361,1,145.06,1,Lost / Lapsed
16128,15,6,1920.83,0,Champions
16129,42,3,1396.05,2,Occasional / Low-value
16130,57,4,987.48,2,Occasional / Low-value
16131,10,6,6450.88,0,Champions
16132,179,2,664.2,1,Lost / Lapsed
16133,11,23,8403.22,0,Champions
16134,58,3,1527.25,2,Occasional / Low-value
16135,218,1,301.9,1,Lost / Lapsed
16136,298,1,237.42,1,Lost / Lapsed
16137,315,1,422.7,1,Lost / Lapsed
16138,13,3,910.35,2,Occasional / Low-value
16139,357,2,475.74,1,Lost / Lapsed
16140,6,2,832.42,2,Occasional / Low-value
16141,52,1,335.54,2,Occasional / Low-value
16143,4,7,2485.89,0,Champions
16145,23,8,3005.95,0,Champions
16146,83,1,212.25,2,Occasional / Low-value
16147,35,4,2023.91,0,Champions
16148,71,1,310.3,2,Occasional / Low-value
16149,64,1,141.7,2,Occasional / Low-value
16150,7,6,2342.57,0,Champions
16153,55,6,3309.26,0,Champions
16155,16,5,796.9,0,Champions
16156,17,11,3096.14,0,Champions
16158,157,9,628.32,0,Champions
16159,105,3,884.59,2,Occasional / Low-value
16161,3,25,7256.24,0,Champions
16163,0,5,1992.98,0,Champions
16165,140,1,79.9,1,Lost / Lapsed
16166,63,2,435.83,2,Occasional / Low-value
16167,49,5,1386.12,0,Champions
16168,4,40,6848.87,0,Champions
16170,30,14,4983.95,0,Champions
16172,108,3,744.34,2,Occasional / Low-value
16174,126,4,1237.2,2,Occasional / Low-value
16175,106,3,798.85,2,Occasional / Low-value
16176,56,4,2052.69,0,Champions
16177,71,7,1915.36,0,Champions
16178,36,1,414.7,2,Occasional / Low-value
16180,113,5,5995.69,0,Champions
16182,73,5,3354.0,0,Champions
16183,29,3,739.1,2,Occasional / Low-value
16185,199,1,115.31,1,Lost / Lapsed
16186,7,15,5019.17,0,Champions
16188,43,1,105.8,2,Occasional / Low-value
16190,29,7,2508.47,0,Champions
16191,10,11,10507.5,0,Champions
16192,370,1,351.3,1,Lost / Lapsed
16193,45,1,315.98,2,Occasional / Low-value
16194,10,1,308.6,2,Occasional / Low-value
16195,358,1,323.25,1,Lost / Lapsed
16196,123,1,93.3,1,Lost / Lapsed
16197,104,9,2016.71,0,Champions
16198,72,1,629.36,2,Occasional / Low-value
16199,27,7,942.75,0,Champions
16200,17,10,4562.83,0,Champions
16201,50,1,248.65,2,Occasional / Low-value
16202,52,8,2136.72,0,Champions
16203,7,3,521.64,2,Occasional / Low-value
16204,15,2,538.53,2,Occasional / Low-value
16205,31,3,1069.23,2,Occasional / Low-value
16206,22,9,2065.26,0,Champions
16208,29,8,2776.19,0,Champions
16209,17,4,1884.16,0,Champions
16210,3,19,17403.21,0,Champions
16211,56,2,543.57,2,Occasional / Low-value
16212,253,2,603.37,1,Lost / Lapsed
16214,70,1,975.5,2,Occasional / Low-value
16218,8,7,1355.29,0,Champions
16219,135,1,40.8,1,Lost / Lapsed
16221,2,7,1370.65,0,Champions
16222,356,1,498.5,1,Lost / Lapsed
16223,9,2,1102.35,2,Occasional / Low-value
16224,22,1,321.24,2,Occasional / Low-value
16225,37,10,1771.09,0,Champions
16226,13,2,417.05,2,Occasional / Low-value
16227,129,2,713.0,2,Occasional / Low-value
16228,20,3,890.81,2,Occasional / Low-value
16229,16,4,1857.26,0,Champions
16231,14,4,1078.22,2,Occasional / Low-value
16232,55,3,1722.09,2,Occasional / Low-value
16233,1,7,1429.03,0,Champions
16234,111,3,333.18,2,Occasional / Low-value
16235,10,4,1186.4,0,Champions
16237,72,1,136.65,2,Occasional / Low-value
16238,57,1,63.66,2,Occasional / Low-value
16239,17,4,1078.0,2,Occasional / Low-value
16241,4,4,1721.44,0,Champions
16242,16,7,3871.19,0,Champions
16244,7,1,1056.63,2,Occasional / Low-value
16246,94,2,827.25,2,Occasional / Low-value
16250,8,2,401.94,2,Occasional / Low-value
16251,147,1,128.31,1,Lost / Lapsed
16252,17,1,295.09,2,Occasional / Low-value
16253,55,5,3626.29,0,Champions
16254,13,3,985.14,2,Occasional / Low-value
16255,0,8,2286.89,0,Champions
16256,128,2,876.94,2,Occasional / Low-value
16258,22,10,6739.01,0,Champions
16259,45,3,361.94,2,Occasional / Low-value
16261,21,2,312.62,2,Occasional / Low-value
16262,13,1,755.15,2,Occasional / Low-value
16263,58,1,351.01,2,Occasional / Low-value
16264,73,2,837.53,2,Occasional / Low-value
16265,21,3,1488.17,2,Occasional / Low-value
16266,58,7,896.06,0,Champions
16267,226,1,186.66,1,Lost / Lapsed
16269,72,1,717.57,2,Occasional / Low-value
16271,92,5,2033.78,0,Champions
16273,283,2,336.04,1,Lost / Lapsed
16274,8,1,357.95,2,Occasional / Low-value
16275,109,2,1591.24,2,Occasional / Low-value
16276,114,2,1818.79,2,Occasional / Low-value
16277,368,1,188.69,1,Lost / Lapsed
16278,115,2,551.46,2,Occasional / Low-value
16279,20,6,4195.5,0,Champions
16280,360,1,238.05,1,Lost / Lapsed
16281,58,2,1361.96,2,Occasional / Low-value
16282,122,2,1139.28,2,Occasional / Low-value
16283,53,3,2833.01,0,Champions
16284,28,1,205.8,2,Occasional / Low-value
16285,281,1,176.9,1,Lost / Lapsed
16286,112,2,328.95,2,Occasional / Low-value
16287,11,4,864.48,2,Occasional / Low-value
16288,105,1,129.85,2,Occasional / Low-value
16289,97,1,136.31,2,Occasional / Low-value
16290,99,4,2069.3,0,Champions
16291,317,1,117.72,1,Lost / Lapsed
16292,15,4,951.51,2,Occasional / Low-value
16293,2,6,2408.96,0,Champions
16294,111,1,126.05,2,Occasional / Low-value
16296,261,4,1313.67,1,Lost / Lapsed
16298,32,4,487.5,2,Occasional / Low-value
16299,112,1,193.65,2,Occasional / Low-value
16300,65,3,1392.43,2,Occasional / Low-value
16301,371,1,107.33,1,Lost / Lapsed
16303,27,4,2567.64,0,Champions
16304,329,1,381.66,1,Lost / Lapsed
16306,2,2,560.55,2,Occasional / Low-value
16307,64,3,1194.92,2,Occasional / Low-value
16308,41,3,2560.0,0,Champions
16310,49,2,460.08,2,Occasional / Low-value
16312,67,1,171.15,2,Occasional / Low-value
16314,24,3,1491.4,2,Occasional / Low-value
16315,171,1,176.34,1,Lost / Lapsed
16316,15,5,2806.0,0,Champions
16317,185,2,850.86,1,Lost / Lapsed
16320,88,4,4590.53,0,Champions
16321,261,2,230.9,1,Lost / Lapsed
16323,212,1,146.16,1,Lost / Lapsed
16325,59,9,3003.26,0,Champions
16326,18,10,1716.03,0,Champions
16327,4,11,6887.12,0,Champions
16328,198,1,310.83,1,Lost / Lapsed
16329,62,4,1703.07,0,Champions
16330,59,4,382.42,2,Occasional / Low-value
16331,67,6,2037.7,0,Champions
16332,66,4,417.21,2,Occasional / Low-value
16334,127,1,277.48,2,Occasional / Low-value
16335,186,7,2774.0,0,Champions
16336,55,4,3517.69,0,Champions
16340,74,2,976.99,2,Occasional / Low-value
16341,72,3,1878.92,2,Occasional / Low-value
16343,42,1,316.59,2,Occasional / Low-value
16344,144,3,741.32,2,Occasional / Low-value
16345,118,1,623.33,2,Occasional / Low-value
16346,20,1,224.51,2,Occasional / Low-value
16347,23,9,2621.76,0,Champions
16348,65,1,328.77,2,Occasional / Low-value
16350,9,5,1137.42,0,Champions
16351,46,12,3176.13,0,Champions
16353,4,16,3323.75,0,Champions
16354,14,3,733.71,2,Occasional / Low-value
16355,10,1,416.35,2,Occasional / Low-value
16356,11,3,204.1,2,Occasional / Low-value
16357,16,1,209.49,2,Occasional / Low-value
16358,29,1,892.15,2,Occasional / Low-value
16359,11,7,946.83,0,Champions
16362,72,1,212.17,2,Occasional / Low-value
16365,2,7,1766.78,0,Champions
16366,217,3,1220.83,1,Lost / Lapsed
16367,18,1,557.91,2,Occasional / Low-value
16368,70,1,142.78,2,Occasional / Low-value
16369,71,4,1111.15,2,Occasional / Low-value
16371,83,1,157.2,2,Occasional / Low-value
16372,44,3,960.68,2,Occasional / Low-value
16373,17,2,309.49,2,Occasional / Low-value
16374,37,3,1298.42,2,Occasional / Low-value
16375,105,2,104.0,2,Occasional / Low-value
16377,252,1,632.28,1,Lost / Lapsed
16381,30,2,258.7,2,Occasional / Low-value
16382,43,2,353.1,2,Occasional / Low-value
16383,31,5,2306.48,0,Champions
16384,64,2,774.45,2,Occasional / Low-value
16385,1,3,474.72,2,Occasional / Low-value
16386,22,1,785.39,2,Occasional / Low-value
16387,30,4,824.19,2,Occasional / Low-value
16388,288,1,186.05,1,Lost / Lapsed
16390,171,3,467.5,1,Lost / Lapsed
16391,35,4,1103.61,2,Occasional / Low-value
16392,48,2,541.86,2,Occasional / Low-value
16393,4,11,2515.45,0,Champions
16395,28,9,2050.95,0,Champions
16396,111,1,137.8,2,Occasional / Low-value
16397,263,1,127.88,1,Lost / Lapsed
16399,24,1,233.25,2,Occasional / Low-value
16400,30,8,2855.51,0,Champions
16401,14,11,2750.83,0,Champions
16402,4,1,211.8,2,Occasional / Low-value
16406,85,2,389.61,2,Occasional / Low-value
16407,24,4,694.72,2,Occasional / Low-value
16408,226,1,231.93,1,Lost / Lapsed
16409,15,7,3680.16,0,Champions
16410,369,1,130.32,1,Lost / Lapsed
16411,4,3,695.54,2,Occasional / Low-value
16412,28,4,495.4,2,Occasional / Low-value
16413,10,1,266.78,2,Occasional / Low-value
16414,66,3,433.46,2,Occasional / Low-value
16415,218,2,509.09,1,Lost / Lapsed
16416,25,6,1921.48,0,Champions
16417,127,1,35.7,1,Lost / Lapsed
16418,43,2,426.67,2,Occasional / Low-value
16419,212,2,515.19,1,Lost / Lapsed
16420,31,1,75.0,2,Occasional / Low-value
16421,11,3,526.27,2,Occasional / Low-value
16422,4,59,28967.07,0,Champions
16424,17,1,309.5,2,Occasional / Low-value
16428,48,3,660.28,2,Occasional / Low-value
16430,16,6,817.09,0,Champions
16433,43,1,200.26,2,Occasional / Low-value
16434,81,5,1219.49,0,Champions
16435,147,3,1011.57,2,Occasional / Low-value
16436,303,3,329.34,1,Lost / Lapsed
16437,16,2,301.25,2,Occasional / Low-value
16439,357,1,310.7,1,Lost / Lapsed
16440,128,1,216.3,2,Occasional / Low-value
16441,52,3,653.23,2,Occasional / Low-value
16442,239,2,282.68,1,Lost / Lapsed
16443,155,1,162.24,1,Lost / Lapsed
16444,25,13,3001.91,0,Champions
16445,21,3,372.22,2,Occasional / Low-value
16447,225,2,516.13,1,Lost / Lapsed
16448,106,1,178.98,2,Occasional / Low-value
16450,219,2,1193.81,1,Lost / Lapsed
16451,196,2,746.18,1,Lost / Lapsed
16452,265,2,332.17,1,Lost / Lapsed
16453,165,2,251.71,1,Lost / Lapsed
16454,241,2,24.05,1,Lost / Lapsed
16455,6,6,2543.19,0,Champions
16456,8,9,4704.54,0,Champions
16458,10,12,2232.6,0,Champions
16459,364,1,71.79,1,Lost / Lapsed
16461,225,2,1463.8,1,Lost / Lapsed
16465,55,2,746.24,2,Occasional / Low-value
16466,18,8,2235.13,0,Champions
16467,143,7,2869.16,0,Champions
16468,105,2,712.62,2,Occasional / Low-value
16469,149,1,178.48,1,Lost / Lapsed
16470,31,7,1696.21,0,Champions
16471,28,3,966.03,2,Occasional / Low-value
16472,69,2,789.6,2,Occasional / Low-value
16473,9,1,154.72,2,Occasional / Low-value
16476,66,1,350.35,2,Occasional / Low-value
16477,6,5,1825.56,0,Champions
16481,317,1,453.38,1,Lost / Lapsed
16485,67,4,1931.03,0,Champions
16486,172,1,134.36,1,Lost / Lapsed
16487,212,2,209.4,1,Lost / Lapsed
16489,15,2,303.7,2,Occasional / Low-value
16490,71,1,205.41,2,Occasional / Low-value
16491,48,1,801.66,2,Occasional / Low-value
16492,175,1,385.56,1,Lost / Lapsed
16493,79,3,780.46,2,Occasional / Low-value
16496,66,3,731.25,2,Occasional / Low-value
16497,48,17,3729.59,0,Champions
16499,9,6,2212.89,0,Champions
16500,9,3,443.05,2,Occasional / Low-value
16501,18,1,1237.23,2,Occasional / Low-value
16502,255,2,266.5,1,Lost / Lapsed
16503,30,7,2182.41,0,Champions
16507,207,1,152.76,1,Lost / Lapsed
16508,265,1,248.8,1,Lost / Lapsed
16510,7,6,1851.9,0,Champions
16511,32,3,868.76,2,Occasional / Low-value
16515,14,5,1589.17,0,Champions
16518,56,2,475.05,2,Occasional / Low-value
16519,0,3,341.18,2,Occasional / Low-value
16520,0,4,1436.05,0,Champions
16521,50,3,1148.01,2,Occasional / Low-value
16522,70,2,433.36,2,Occasional / Low-value
16523,50,7,2497.86,0,Champions
16524,81,2,308.14,2,Occasional / Low-value
16525,1,23,11555.19,0,Champions
16526,219,1,426.85,1,Lost / Lapsed
16527,59,1,1044.38,2,Occasional / Low-value
16529,112,3,1556.75,2,Occasional / Low-value
16530,303,1,48.35,1,Lost / Lapsed
16531,16,4,1053.74,2,Occasional / Low-value
16532,66,2,2007.84,2,Occasional / Low-value
16534,277,1,635.9,1,Lost / Lapsed
16535,20,2,407.84,2,Occasional / Low-value
16537,276,1,23.35,1,Lost / Lapsed
16538,176,3,399.62,1,Lost / Lapsed
16539,8,7,2343.2,0,Champions
16540,49,1,226.7,2,Occasional / Low-value
16541,370,1,424.03,1,Lost / Lapsed
16542,36,1,137.7,2,Occasional / Low-value
16543,226,1,292.21,1,Lost / Lapsed
16544,154,4,376.7,2,Occasional / Low-value
16545,10,1,350.52,2,Occasional / Low-value
16546,7,4,4819.32,0,Champions
16547,181,1,111.71,1,Lost / Lapsed
16548,234,1,30.15,1,Lost / Lapsed
16549,32,24,9027.55,0,Champions
16550,3,14,7136.16,0,Champions
16551,58,4,1315.0,0,Champions
16552,8,1,95.29,2,Occasional / Low-value
16553,31,21,10924.19,0,Champions
16554,21,5,2004.62,0,Champions
16555,140,4,1629.79,0,Champions
16556,10,10,4698.79,0,Champions
16558,1,19,5535.02,0,Champions
16559,32,1,185.2,2,Occasional / Low-value
16560,32,6,2206.97,0,Champions
16562,111,1,223.86,2,Occasional / Low-value
16563,35,5,3345.02,0,Champions
16564,204,1,87.8,1,Lost / Lapsed
16565,41,3,599.35,2,Occasional / Low-value
16568,62,2,1020.9,2,Occasional / Low-value
16569,266,4,1331.03,1,Lost / Lapsed
16570,14,10,3695.91,0,Champions
16571,30,7,2827.05,0,Champions
16574,58,2,850.34,2,Occasional / Low-value
16576,55,2,540.87,2,Occasional / Low-value
16577,301,1,380.0,1,Lost / Lapsed
16578,261,1,156.6,1,Lost / Lapsed
16579,60,1,295.05,2,Occasional / Low-value
16583,8,2,297.95,2,Occasional / Low-value
16584,67,3,2227.59,0,Champions
16585,228,2,341.59,1,Lost / Lapsed
16586,79,2,998.83,2,Occasional / Low-value
16588,21,4,1361.28,0,Champions
16589,85,1,153.12,2,Occasional / Low-value
16590,35,2,605.9,2,Occasional / Low-value
16592,10,12,3694.23,0,Champions
16593,25,5,741.11,2,Occasional / Low-value
16595,11,4,1450.02,0,Champions
16596,1,3,329.48,2,Occasional / Low-value
16599,20,1,172.8,2,Occasional / Low-value
16600,9,7,1339.89,0,Champions
16601,25,2,439.45,2,Occasional / Low-value
16602,23,1,235.25,2,Occasional / Low-value
16604,197,2,432.45,1,Lost / Lapsed
16605,359,1,60.48,1,Lost / Lapsed
16606,39,2,357.66,2,Occasional / Low-value
16607,34,11,2359.16,0,Champions
16608,88,2,1288.72,2,Occasional / Low-value
16611,38,5,1655.64,0,Champions
16612,14,5,2057.77,0,Champions
16614,37,2,673.6,2,Occasional / Low-value
16615,261,1,291.5,1,Lost / Lapsed
16619,18,3,1712.12,2,Occasional / Low-value
16620,24,4,1579.97,0,Champions
16622,178,1,225.4,1,Lost / Lapsed
16623,36,3,885.79,2,Occasional / Low-value
16625,57,4,1320.95,0,Champions
16628,42,2,130.05,2,Occasional / Low-value
16630,42,1,106.8,2,Occasional / Low-value
16631,116,7,1892.52,0,Champions
16632,120,2,406.4,2,Occasional / Low-value
16634,7,5,1596.71,0,Champions
16635,41,1,473.0,2,Occasional / Low-value
16636,73,4,3802.04,0,Champions
16638,3,6,749.81,0,Champions
16639,44,1,490.47,2,Occasional / Low-value
16640,32,1,179.4,2,Occasional / Low-value
16641,336,1,323.4,1,Lost / Lapsed
16642,50,1,389.12,2,Occasional / Low-value
16643,57,1,435.6,2,Occasional / Low-value
16645,370,1,160.39,1,Lost / Lapsed
16646,84,1,678.8,2,Occasional / Low-value
16647,77,2,327.84,2,Occasional / Low-value
16648,90,2,382.14,2,Occasional / Low-value
16649,155,1,306.58,1,Lost / Lapsed
16650,55,6,1397.69,0,Champions
16651,221,1,136.2,1,Lost / Lapsed
16652,39,9,10776.42,0,Champions
16654,3,5,1110.2,0,Champions
16655,46,7,2753.85,0,Champions
16656,55,15,8207.37,0,Champions
16658,3,6,690.83,0,Champions
16660,57,3,611.9,2,Occasional / Low-value
16661,175,4,986.63,2,Occasional / Low-value
16662,29,1,163.8,2,Occasional / Low-value
16663,364,1,165.0,1,Lost / Lapsed
16664,204,1,109.2,1,Lost / Lapsed
16666,256,1,106.96,1,Lost / Lapsed
16668,22,7,555.7,0,Champions
16670,28,9,3934.25,0,Champions
16673,314,1,188.83,1,Lost / Lapsed
16675,76,2,608.86,2,Occasional / Low-value
16676,37,2,769.78,2,Occasional / Low-value
16677,46,2,880.62,2,Occasional / Low-value
16679,1,3,663.31,2,Occasional / Low-value
16680,163,2,637.75,2,Occasional / Low-value
16681,276,1,151.5,1,Lost / Lapsed
16683,168,1,320.25,1,Lost / Lapsed
16684,14,27,80489.21,0,Champions
16686,24,9,2008.09,0,Champions
16687,25,1,157.63,2,Occasional / Low-value
16690,28,2,127.45,2,Occasional / Low-value
16691,53,2,178.83,2,Occasional / Low-value
16692,43,2,638.7,2,Occasional / Low-value
16693,46,3,717.45,2,Occasional / Low-value
16694,358,1,98.3,1,Lost / Lapsed
16695,196,2,193.15,1,Lost / Lapsed
16699,15,7,994.6,0,Champions
16700,1,13,4091.16,0,Champions
16701,58,13,4518.43,0,Champions
16702,50,4,1110.83,2,Occasional / Low-value
16704,253,2,695.66,1,Lost / Lapsed
16705,35,22,29480.06,0,Champions
16707,35,4,551.11,2,Occasional / Low-value
16709,14,9,6057.59,0,Champions
16710,3,13,3866.05,0,Champions
16711,14,4,1217.45,0,Champions
16712,36,2,621.56,2,Occasional / Low-value
16713,1,18,7637.56,0,Champions
16714,305,1,368.27,1,Lost / Lapsed
16715,197,1,323.8,1,Lost / Lapsed
16716,265,1,1248.48,1,Lost / Lapsed
16717,1,9,3127.85,0,Champions
16718,4,5,3023.78,0,Champions
16719,3,8,2182.88,0,Champions
16720,11,2,640.24,2,Occasional / Low-value
16722,1,11,4258.27,0,Champions
16723,78,2,712.48,2,Occasional / Low-value
16724,39,1,147.35,2,Occasional / Low-value
16725,6,8,1101.09,0,Champions
16726,18,2,706.39,2,Occasional / Low-value
16727,27,3,1164.6,2,Occasional / Low-value
16731,283,1,174.05,1,Lost / Lapsed
16732,38,3,3783.89,0,Champions
16733,164,1,259.68,1,Lost / Lapsed
16735,28,9,3970.0,0,Champions
16736,140,5,2956.56,0,Champions
16737,212,1,417.6,1,Lost / Lapsed
16739,171,1,463.43,1,Lost / Lapsed
16740,30,1,236.81,2,Occasional / Low-value
16741,260,1,173.06,1,Lost / Lapsed
16742,127,13,2387.71,0,Champions
16743,91,7,2015.17,0,Champions
16746,18,24,11368.74,0,Champions
16748,23,9,2121.43,0,Champions
16749,226,2,4387.08,1,Lost / Lapsed
16752,7,1,207.5,2,Occasional / Low-value
16754,7,29,65500.07,0,Champions
16755,102,4,1403.75,0,Champions
16756,39,6,1072.97,0,Champions
16757,44,1,163.65,2,Occasional / Low-value
16760,65,1,228.0,2,Occasional / Low-value
16763,373,1,352.85,1,Lost / Lapsed
16765,17,1,420.75,2,Occasional / Low-value
16767,53,4,2493.2,0,Champions
16768,18,6,1230.03,0,Champions
16769,113,3,761.36,2,Occasional / Low-value
16770,7,5,1162.03,0,Champions
16771,92,5,1720.79,0,Champions
16772,58,3,3723.55,0,Champions
16773,71,2,249.65,2,Occasional / Low-value
16774,58,4,932.93,2,Occasional / Low-value
16775,2,6,1361.23,0,Champions
16776,50,1,231.57,2,Occasional / Low-value
16777,48,3,1081.41,2,Occasional / Low-value
16779,1,32,22638.52,0,Champions
16780,42,1,180.36,2,Occasional / Low-value
16781,7,2,623.0,2,Occasional / Low-value
16782,0,26,8158.51,0,Champions
16783,71,1,391.95,2,Occasional / Low-value
16784,11,4,788.93,2,Occasional / Low-value
16785,44,1,533.78,2,Occasional / Low-value
16786,28,1,51.84,2,Occasional / Low-value
16787,32,4,1035.43,2,Occasional / Low-value
16788,39,3,1352.82,2,Occasional / Low-value
16791,18,8,2316.91,0,Champions
16792,18,3,513.08,2,Occasional / Low-value
16794,15,5,868.2,0,Champions
16795,0,3,2077.51,0,Champions
16797,28,5,1827.77,0,Champions
16798,189,3,848.71,1,Lost / Lapsed
16799,67,2,495.98,2,Occasional / Low-value
16802,314,2,582.61,1,Lost / Lapsed
16805,212,3,636.65,1,Lost / Lapsed
16807,105,3,1002.29,2,Occasional / Low-value
16809,67,4,812.74,2,Occasional / Low-value
16810,55,1,532.5,2,Occasional / Low-value
16812,13,3,1912.65,0,Champions
16814,4,16,5990.61,0,Champions
16815,88,2,410.97,2,Occasional / Low-value
16817,3,5,1200.15,0,Champions
16819,100,2,182.59,2,Occasional / Low-value
16821,16,1,113.35,2,Occasional / Low-value
16822,321,1,181.39,1,Lost / Lapsed
16823,22,6,1901.71,0,Champions
16824,28,1,225.6,2,Occasional / Low-value
16825,13,3,1051.71,2,Occasional / Low-value
16827,28,5,392.13,2,Occasional / Low-value
16829,23,1,316.1,2,Occasional / Low-value
16830,77,3,881.59,2,Occasional / Low-value
16831,199,1,91.8,1,Lost / Lapsed
16832,63,2,218.46,2,Occasional / Low-value
16833,74,2,1302.51,2,Occasional / Low-value
16834,309,1,485.5,1,Lost / Lapsed
16835,8,5,1357.56,0,Champions
16836,41,2,530.5,2,Occasional / Low-value
16838,165,2,570.76,1,Lost / Lapsed
16839,4,11,5716.14,0,Champions
16840,238,2,139.85,1,Lost / Lapsed
16841,63,6,2136.24,0,Champions
16843,57,19,9374.86,0,Champions
16844,197,2,614.34,1,Lost / Lapsed
16845,253,1,253.88,1,Lost / Lapsed
16846,212,2,628.09,1,Lost / Lapsed
16847,253,1,421.45,1,Lost / Lapsed
16848,11,3,1130.2,2,Occasional / Low-value
16854,52,2,1408.96,2,Occasional / Low-value
16856,52,2,323.09,2,Occasional / Low-value
16857,77,1,352.8,2,Occasional / Low-value
16858,3,10,4292.59,0,Champions
16859,51,5,1184.6,0,Champions
16860,87,3,1610.62,2,Occasional / Low-value
