customer_id,recency_days,frequency,monetary,cluster,segment_name,updated_at
12959,119,1,150.95,2,Occasional / Low-value,2026-07-30 19:54:39
12960,48,4,1322.07,0,Champions,2026-07-30 19:54:39
12961,14,1,211.99,2,Occasional / Low-value,2026-07-30 19:54:39
12963,0,5,1744.96,0,Champions,2026-07-30 19:54:39
12964,72,1,132.24,2,Occasional / Low-value,2026-07-30 19:54:39
12967,6,2,2646.02,2,Occasional / Low-value,2026-07-30 19:54:39
12969,237,1,122.45,1,Lost / Lapsed,2026-07-30 19:54:39
12970,15,6,1072.73,0,Champions,2026-07-30 19:54:39
12971,1,33,4782.88,0,Champions,2026-07-30 19:54:39
12972,48,4,1161.2,2,Occasional / Low-value,2026-07-30 19:54:39
12973,48,1,385.55,2,Occasional / Low-value,2026-07-30 19:54:39
12974,200,1,264.15,1,Lost / Lapsed,2026-07-30 19:54:39
12975,71,6,2100.09,0,Champions,2026-07-30 19:54:39
12976,13,7,2417.78,0,Champions,2026-07-30 19:54:39
12977,136,3,478.39,2,Occasional / Low-value,2026-07-30 19:54:39
12978,20,5,2502.82,0,Champions,2026-07-30 19:54:39
12979,364,1,517.7,1,Lost / Lapsed,2026-07-30 19:54:39
12980,21,12,8870.88,0,Champions,2026-07-30 19:54:39
12982,29,7,2354.27,0,Champions,2026-07-30 19:54:39
12983,233,1,490.08,1,Lost / Lapsed,2026-07-30 19:54:39
12986,63,10,2729.84,0,Champions,2026-07-30 19:54:39
12987,55,3,753.51,2,Occasional / Low-value,2026-07-30 19:54:39
12989,59,18,6627.64,0,Champions,2026-07-30 19:54:39
12990,52,4,546.0,2,Occasional / Low-value,2026-07-30 19:54:39
12991,24,1,261.06,2,Occasional / Low-value,2026-07-30 19:54:39
12992,360,1,93.35,1,Lost / Lapsed,2026-07-30 19:54:39
12993,80,4,844.87,2,Occasional / Low-value,2026-07-30 19:54:39
12996,10,1,355.5,2,Occasional / Low-value,2026-07-30 19:54:39
12997,29,4,884.02,2,Occasional / Low-value,2026-07-30 19:54:39
12998,127,3,920.08,2,Occasional / Low-value,2026-07-30 19:54:39
13000,360,1,497.65,1,Lost / Lapsed,2026-07-30 19:54:39
13001,39,20,14353.28,0,Champions,2026-07-30 19:54:39
13002,51,2,293.18,2,Occasional / Low-value,2026-07-30 19:54:39
13004,21,18,5994.94,0,Champions,2026-07-30 19:54:39
13005,66,2,485.98,2,Occasional / Low-value,2026-07-30 19:54:39
13007,214,1,175.25,1,Lost / Lapsed,2026-07-30 19:54:39
13008,32,2,382.66,2,Occasional / Low-value,2026-07-30 19:54:39
13009,307,1,234.0,1,Lost / Lapsed,2026-07-30 19:54:39
13010,9,2,330.12,2,Occasional / Low-value,2026-07-30 19:54:39
13011,7,1,50.55,2,Occasional / Low-value,2026-07-30 19:54:39
13012,64,3,1310.99,2,Occasional / Low-value,2026-07-30 19:54:39
13013,6,18,7814.83,0,Champions,2026-07-30 19:54:39
13014,67,1,1914.8,2,Occasional / Low-value,2026-07-30 19:54:39
13015,73,6,3240.14,0,Champions,2026-07-30 19:54:39
13018,48,7,2485.46,0,Champions,2026-07-30 19:54:39
13019,14,6,1229.95,0,Champions,2026-07-30 19:54:39
13020,197,2,618.96,1,Lost / Lapsed,2026-07-30 19:54:39
13021,9,8,2270.86,0,Champions,2026-07-30 19:54:39
13022,64,1,65.3,2,Occasional / Low-value,2026-07-30 19:54:39
13023,163,1,759.13,1,Lost / Lapsed,2026-07-30 19:54:39
13024,105,2,555.87,2,Occasional / Low-value,2026-07-30 19:54:39
13025,366,1,323.39,1,Lost / Lapsed,2026-07-30 19:54:39
13026,123,4,757.72,2,Occasional / Low-value,2026-07-30 19:54:39
13027,20,13,10423.2,0,Champions,2026-07-30 19:54:39
13029,9,2,679.8,2,Occasional / Low-value,2026-07-30 19:54:39
13030,3,1,427.74,2,Occasional / Low-value,2026-07-30 19:54:39
13031,42,5,3419.27,0,Champions,2026-07-30 19:54:39
13032,27,7,1833.37,0,Champions,2026-07-30 19:54:39
13033,64,1,30.0,2,Occasional / Low-value,2026-07-30 19:54:39
13034,4,2,279.91,2,Occasional / Low-value,2026-07-30 19:54:39
13035,66,1,442.32,2,Occasional / Low-value,2026-07-30 19:54:39
13036,319,1,307.1,1,Lost / Lapsed,2026-07-30 19:54:39
13037,34,9,3033.88,0,Champions,2026-07-30 19:54:39
13039,219,4,1010.73,1,Lost / Lapsed,2026-07-30 19:54:39
13041,85,4,799.13,2,Occasional / Low-value,2026-07-30 19:54:39
13042,233,3,1556.54,1,Lost / Lapsed,2026-07-30 19:54:39
13044,127,10,4293.43,0,Champions,2026-07-30 19:54:39
13045,36,2,503.64,2,Occasional / Low-value,2026-07-30 19:54:39
13046,91,1,319.94,2,Occasional / Low-value,2026-07-30 19:54:39
13047,8,17,5557.62,0,Champions,2026-07-30 19:54:39
13048,71,5,2248.3,0,Champions,2026-07-30 19:54:39
13049,24,2,751.56,2,Occasional / Low-value,2026-07-30 19:54:39
13050,1,19,6507.67,0,Champions,2026-07-30 19:54:39
13051,213,2,155.8,1,Lost / Lapsed,2026-07-30 19:54:39
13052,55,6,2820.38,0,Champions,2026-07-30 19:54:39
13053,256,1,127.65,1,Lost / Lapsed,2026-07-30 19:54:39
13055,64,1,1106.7,2,Occasional / Low-value,2026-07-30 19:54:39
13056,186,1,209.48,1,Lost / Lapsed,2026-07-30 19:54:39
13057,165,3,722.09,2,Occasional / Low-value,2026-07-30 19:54:39
13059,48,9,2119.77,0,Champions,2026-07-30 19:54:39
13063,115,1,188.4,2,Occasional / Low-value,2026-07-30 19:54:39
13064,185,2,561.25,1,Lost / Lapsed,2026-07-30 19:54:39
13065,8,5,1055.05,0,Champions,2026-07-30 19:54:39
13067,44,2,393.05,2,Occasional / Low-value,2026-07-30 19:54:39
13069,4,16,5247.01,0,Champions,2026-07-30 19:54:39
13070,94,3,522.9,2,Occasional / Low-value,2026-07-30 19:54:39
13071,247,1,129.22,1,Lost / Lapsed,2026-07-30 19:54:39
13073,46,2,418.08,2,Occasional / Low-value,2026-07-30 19:54:39
13074,146,4,1378.74,2,Occasional / Low-value,2026-07-30 19:54:39
13076,92,1,135.4,2,Occasional / Low-value,2026-07-30 19:54:39
13077,1,8,2335.4,0,Champions,2026-07-30 19:54:39
13078,1,32,16904.51,0,Champions,2026-07-30 19:54:39
13079,52,1,199.08,2,Occasional / Low-value,2026-07-30 19:54:39
13080,36,3,222.65,2,Occasional / Low-value,2026-07-30 19:54:39
13081,6,19,30867.77,0,Champions,2026-07-30 19:54:39
13082,59,12,3722.12,0,Champions,2026-07-30 19:54:39
13083,60,1,91.68,2,Occasional / Low-value,2026-07-30 19:54:39
13084,126,1,122.4,2,Occasional / Low-value,2026-07-30 19:54:39
13085,314,6,2017.2,1,Lost / Lapsed,2026-07-30 19:54:39
13086,17,1,439.33,2,Occasional / Low-value,2026-07-30 19:54:39
13087,361,1,313.64,1,Lost / Lapsed,2026-07-30 19:54:39
13088,52,1,236.11,2,Occasional / Low-value,2026-07-30 19:54:39
13089,3,109,57912.03,0,Champions,2026-07-30 19:54:39
13090,0,13,5192.27,0,Champions,2026-07-30 19:54:39
13091,364,2,1976.0,1,Lost / Lapsed,2026-07-30 19:54:39
13092,49,7,1662.45,0,Champions,2026-07-30 19:54:39
13093,8,48,47111.18,0,Champions,2026-07-30 19:54:39
13094,3,2,505.8,2,Occasional / Low-value,2026-07-30 19:54:39
13096,29,1,419.7,2,Occasional / Low-value,2026-07-30 19:54:39
13097,23,18,7378.8,0,Champions,2026-07-30 19:54:39
13101,133,3,594.21,2,Occasional / Low-value,2026-07-30 19:54:39
13102,0,14,5272.83,0,Champions,2026-07-30 19:54:39
13103,72,2,465.7,2,Occasional / Low-value,2026-07-30 19:54:39
13104,50,3,610.62,2,Occasional / Low-value,2026-07-30 19:54:39
13105,71,1,72.0,2,Occasional / Low-value,2026-07-30 19:54:39
13106,48,1,526.96,2,Occasional / Low-value,2026-07-30 19:54:39
13107,48,5,3721.45,0,Champions,2026-07-30 19:54:39
13108,7,2,748.46,2,Occasional / Low-value,2026-07-30 19:54:39
13109,186,1,347.49,1,Lost / Lapsed,2026-07-30 19:54:39
13110,72,5,1468.8,0,Champions,2026-07-30 19:54:39
13111,353,1,321.88,1,Lost / Lapsed,2026-07-30 19:54:39
13112,176,1,20.6,1,Lost / Lapsed,2026-07-30 19:54:39
13113,1,14,6379.77,0,Champions,2026-07-30 19:54:39
13114,365,1,234.38,1,Lost / Lapsed,2026-07-30 19:54:39
13115,14,6,3199.92,0,Champions,2026-07-30 19:54:39
13117,0,12,1658.9,0,Champions,2026-07-30 19:54:39
13118,11,4,1217.6,0,Champions,2026-07-30 19:54:39
13119,303,1,134.9,1,Lost / Lapsed,2026-07-30 19:54:39
13123,107,2,506.75,2,Occasional / Low-value,2026-07-30 19:54:39
13124,20,1,916.12,2,Occasional / Low-value,2026-07-30 19:54:39
13125,158,1,158.57,1,Lost / Lapsed,2026-07-30 19:54:39
13126,1,7,1898.61,0,Champions,2026-07-30 19:54:39
13128,266,1,263.5,1,Lost / Lapsed,2026-07-30 19:54:39
13129,87,2,233.25,2,Occasional / Low-value,2026-07-30 19:54:39
13131,53,4,2240.47,0,Champions,2026-07-30 19:54:39
13133,94,1,90.65,2,Occasional / Low-value,2026-07-30 19:54:39
13134,37,2,681.65,2,Occasional / Low-value,2026-07-30 19:54:39
13135,126,1,275.45,2,Occasional / Low-value,2026-07-30 19:54:39
13136,10,8,3666.95,0,Champions,2026-07-30 19:54:39
13137,21,8,4062.29,0,Champions,2026-07-30 19:54:39
13138,7,2,504.85,2,Occasional / Low-value,2026-07-30 19:54:39
13139,72,1,3138.04,2,Occasional / Low-value,2026-07-30 19:54:39
13140,1,3,791.96,2,Occasional / Low-value,2026-07-30 19:54:39
13141,20,12,5279.83,0,Champions,2026-07-30 19:54:39
13143,219,1,405.1,1,Lost / Lapsed,2026-07-30 19:54:39
13144,66,1,24.4,2,Occasional / Low-value,2026-07-30 19:54:39
13145,7,4,805.0,2,Occasional / Low-value,2026-07-30 19:54:39
13148,24,14,4914.69,0,Champions,2026-07-30 19:54:39
13150,119,3,449.97,2,Occasional / Low-value,2026-07-30 19:54:39
13151,260,2,1322.87,1,Lost / Lapsed,2026-07-30 19:54:39
13152,52,7,2146.38,0,Champions,2026-07-30 19:54:39
13154,34,3,1624.84,2,Occasional / Low-value,2026-07-30 19:54:39
13155,3,3,778.42,2,Occasional / Low-value,2026-07-30 19:54:39
13156,20,3,1586.54,2,Occasional / Low-value,2026-07-30 19:54:39
13157,44,5,3946.14,0,Champions,2026-07-30 19:54:39
13158,23,1,307.12,2,Occasional / Low-value,2026-07-30 19:54:39
13161,135,1,366.13,2,Occasional / Low-value,2026-07-30 19:54:39
13162,15,12,7587.2,0,Champions,2026-07-30 19:54:39
13163,245,1,17.65,1,Lost / Lapsed,2026-07-30 19:54:39
13164,204,2,372.2,1,Lost / Lapsed,2026-07-30 19:54:39
13165,48,1,429.68,2,Occasional / Low-value,2026-07-30 19:54:39
13166,49,1,466.98,2,Occasional / Low-value,2026-07-30 19:54:39
13167,25,1,333.82,2,Occasional / Low-value,2026-07-30 19:54:39
13168,177,1,556.12,1,Lost / Lapsed,2026-07-30 19:54:39
13169,197,1,127.2,1,Lost / Lapsed,2026-07-30 19:54:39
13172,35,1,69.6,2,Occasional / Low-value,2026-07-30 19:54:39
13173,2,10,2285.7,0,Champions,2026-07-30 19:54:39
13174,4,10,6677.81,0,Champions,2026-07-30 19:54:39
13175,217,2,831.45,1,Lost / Lapsed,2026-07-30 19:54:39
13177,65,1,229.75,2,Occasional / Low-value,2026-07-30 19:54:39
13178,32,10,8333.72,0,Champions,2026-07-30 19:54:39
13179,253,1,572.31,1,Lost / Lapsed,2026-07-30 19:54:39
13180,242,1,86.1,1,Lost / Lapsed,2026-07-30 19:54:39
13181,16,1,359.69,2,Occasional / Low-value,2026-07-30 19:54:39
13183,29,6,3078.4,0,Champions,2026-07-30 19:54:39
13187,259,3,130.99,1,Lost / Lapsed,2026-07-30 19:54:39
13190,179,3,570.66,1,Lost / Lapsed,2026-07-30 19:54:39
13191,293,1,164.69,1,Lost / Lapsed,2026-07-30 19:54:39
13192,170,4,1646.64,0,Champions,2026-07-30 19:54:39
13194,56,1,412.08,2,Occasional / Low-value,2026-07-30 19:54:39
13195,49,1,172.38,2,Occasional / Low-value,2026-07-30 19:54:39
13196,78,3,1271.06,2,Occasional / Low-value,2026-07-30 19:54:39
13197,244,1,373.01,1,Lost / Lapsed,2026-07-30 19:54:39
13198,22,2,1572.99,2,Occasional / Low-value,2026-07-30 19:54:39
13199,1,30,6615.77,0,Champions,2026-07-30 19:54:39
13201,137,4,1240.61,2,Occasional / Low-value,2026-07-30 19:54:39
13202,29,7,1580.3,0,Champions,2026-07-30 19:54:39
13203,21,6,1778.79,0,Champions,2026-07-30 19:54:39
13204,366,1,966.66,1,Lost / Lapsed,2026-07-30 19:54:39
13205,78,1,2803.2,2,Occasional / Low-value,2026-07-30 19:54:39
13206,35,13,8377.32,0,Champions,2026-07-30 19:54:39
13207,86,2,285.6,2,Occasional / Low-value,2026-07-30 19:54:39
13208,84,3,764.6,2,Occasional / Low-value,2026-07-30 19:54:39
13209,149,5,2617.9,0,Champions,2026-07-30 19:54:39
13211,16,7,1531.9,0,Champions,2026-07-30 19:54:39
13213,18,6,2330.94,0,Champions,2026-07-30 19:54:39
13214,52,7,3264.23,0,Champions,2026-07-30 19:54:39
13215,37,1,81.6,2,Occasional / Low-value,2026-07-30 19:54:39
13217,290,1,132.5,1,Lost / Lapsed,2026-07-30 19:54:39
13219,253,1,76.23,1,Lost / Lapsed,2026-07-30 19:54:39
13220,210,1,516.8,1,Lost / Lapsed,2026-07-30 19:54:39
13222,212,1,88.5,1,Lost / Lapsed,2026-07-30 19:54:39
13223,58,4,805.92,2,Occasional / Low-value,2026-07-30 19:54:39
13225,56,9,9796.23,0,Champions,2026-07-30 19:54:39
13226,28,1,204.25,2,Occasional / Low-value,2026-07-30 19:54:39
13230,0,17,3553.81,0,Champions,2026-07-30 19:54:39
13233,55,2,571.34,2,Occasional / Low-value,2026-07-30 19:54:39
13234,307,2,356.95,1,Lost / Lapsed,2026-07-30 19:54:39
13237,22,1,643.0,2,Occasional / Low-value,2026-07-30 19:54:39
13238,65,2,305.9,2,Occasional / Low-value,2026-07-30 19:54:39
13239,72,4,1265.13,2,Occasional / Low-value,2026-07-30 19:54:39
13240,0,5,1074.87,0,Champions,2026-07-30 19:54:39
13241,46,1,115.58,2,Occasional / Low-value,2026-07-30 19:54:39
13242,86,4,429.0,2,Occasional / Low-value,2026-07-30 19:54:39
13243,84,4,677.97,2,Occasional / Low-value,2026-07-30 19:54:39
13245,67,1,558.72,2,Occasional / Low-value,2026-07-30 19:54:39
13246,28,5,1400.13,0,Champions,2026-07-30 19:54:39
13249,36,6,897.52,0,Champions,2026-07-30 19:54:39
13250,95,2,256.04,2,Occasional / Low-value,2026-07-30 19:54:39
13251,37,1,252.68,2,Occasional / Low-value,2026-07-30 19:54:39
13252,29,2,399.3,2,Occasional / Low-value,2026-07-30 19:54:39
13253,65,2,1920.71,2,Occasional / Low-value,2026-07-30 19:54:39
13254,11,1,51.41,2,Occasional / Low-value,2026-07-30 19:54:39
13255,8,2,504.95,2,Occasional / Low-value,2026-07-30 19:54:39
13257,71,1,149.75,2,Occasional / Low-value,2026-07-30 19:54:39
13258,14,2,336.6,2,Occasional / Low-value,2026-07-30 19:54:39
13259,32,8,1141.06,0,Champions,2026-07-30 19:54:39
13262,24,2,373.16,2,Occasional / Low-value,2026-07-30 19:54:39
13263,28,4,1250.62,0,Champions,2026-07-30 19:54:39
13264,77,1,722.56,2,Occasional / Low-value,2026-07-30 19:54:39
13266,48,7,2300.78,0,Champions,2026-07-30 19:54:39
13267,1,18,5236.77,0,Champions,2026-07-30 19:54:39
13269,4,14,3545.47,0,Champions,2026-07-30 19:54:39
13270,1,1,590.0,2,Occasional / Low-value,2026-07-30 19:54:39
13274,44,1,360.85,2,Occasional / Low-value,2026-07-30 19:54:39
13275,18,2,241.66,2,Occasional / Low-value,2026-07-30 19:54:39
13276,32,3,1348.33,2,Occasional / Low-value,2026-07-30 19:54:39
13277,15,3,264.9,2,Occasional / Low-value,2026-07-30 19:54:39
13278,34,3,893.12,2,Occasional / Low-value,2026-07-30 19:54:39
13280,14,4,1507.77,0,Champions,2026-07-30 19:54:39
13281,74,1,350.85,2,Occasional / Low-value,2026-07-30 19:54:39
13282,41,1,181.05,2,Occasional / Low-value,2026-07-30 19:54:39
13283,202,2,279.7,1,Lost / Lapsed,2026-07-30 19:54:39
13285,235,2,655.47,1,Lost / Lapsed,2026-07-30 19:54:39
13286,235,1,734.91,1,Lost / Lapsed,2026-07-30 19:54:39
13287,238,3,781.59,1,Lost / Lapsed,2026-07-30 19:54:39
13288,78,5,927.61,0,Champions,2026-07-30 19:54:39
13289,358,1,307.95,1,Lost / Lapsed,2026-07-30 19:54:39
13290,73,1,208.63,2,Occasional / Low-value,2026-07-30 19:54:39
13291,49,10,2959.73,0,Champions,2026-07-30 19:54:39
13292,50,3,415.57,2,Occasional / Low-value,2026-07-30 19:54:39
13293,27,6,1192.94,0,Champions,2026-07-30 19:54:39
13294,281,1,815.79,1,Lost / Lapsed,2026-07-30 19:54:39
13295,11,3,900.77,2,Occasional / Low-value,2026-07-30 19:54:39
13296,58,5,705.11,2,Occasional / Low-value,2026-07-30 19:54:39
13297,20,3,2278.77,0,Champions,2026-07-30 19:54:39
13299,58,2,1076.2,2,Occasional / Low-value,2026-07-30 19:54:39
13300,23,2,913.62,2,Occasional / Low-value,2026-07-30 19:54:39
13302,161,1,95.45,1,Lost / Lapsed,2026-07-30 19:54:39
13303,35,1,61.72,2,Occasional / Low-value,2026-07-30 19:54:39
13304,90,3,917.57,2,Occasional / Low-value,2026-07-30 19:54:39
13305,7,7,1753.85,0,Champions,2026-07-30 19:54:39
13306,65,1,53.65,2,Occasional / Low-value,2026-07-30 19:54:39
13307,122,2,258.34,2,Occasional / Low-value,2026-07-30 19:54:39
13308,231,1,284.86,1,Lost / Lapsed,2026-07-30 19:54:39
13309,27,1,249.58,2,Occasional / Low-value,2026-07-30 19:54:39
13310,15,2,409.17,2,Occasional / Low-value,2026-07-30 19:54:39
13312,86,1,124.75,2,Occasional / Low-value,2026-07-30 19:54:39
13313,114,7,1890.0,0,Champions,2026-07-30 19:54:39
13315,324,1,310.26,1,Lost / Lapsed,2026-07-30 19:54:39
13316,27,6,7213.84,0,Champions,2026-07-30 19:54:39
13317,20,13,4212.41,0,Champions,2026-07-30 19:54:39
13319,0,34,11236.95,0,Champions,2026-07-30 19:54:39
13320,69,2,679.4,2,Occasional / Low-value,2026-07-30 19:54:39
13324,63,8,3391.52,0,Champions,2026-07-30 19:54:39
13326,67,1,281.76,2,Occasional / Low-value,2026-07-30 19:54:39
13327,0,14,6251.71,0,Champions,2026-07-30 19:54:39
13329,1,7,4323.97,0,Champions,2026-07-30 19:54:39
13330,90,3,1665.25,2,Occasional / Low-value,2026-07-30 19:54:39
13331,36,1,262.4,2,Occasional / Low-value,2026-07-30 19:54:39
13333,46,3,1015.74,2,Occasional / Low-value,2026-07-30 19:54:39
13334,171,2,2726.93,2,Occasional / Low-value,2026-07-30 19:54:39
13337,181,1,1575.26,1,Lost / Lapsed,2026-07-30 19:54:39
13338,176,3,1958.6,2,Occasional / Low-value,2026-07-30 19:54:39
13340,52,5,11364.08,0,Champions,2026-07-30 19:54:39
13346,97,6,299.4,2,Occasional / Low-value,2026-07-30 19:54:39
13357,129,4,3228.41,0,Champions,2026-07-30 19:54:39
13359,38,1,603.75,2,Occasional / Low-value,2026-07-30 19:54:39
13360,66,4,1553.65,0,Champions,2026-07-30 19:54:39
13361,107,2,1450.5,2,Occasional / Low-value,2026-07-30 19:54:39
13362,13,3,2303.33,0,Champions,2026-07-30 19:54:39
13363,44,1,731.36,2,Occasional / Low-value,2026-07-30 19:54:39
13367,66,1,510.2,2,Occasional / Low-value,2026-07-30 19:54:39
13368,49,2,498.1,2,Occasional / Low-value,2026-07-30 19:54:39
13369,0,1,308.28,2,Occasional / Low-value,2026-07-30 19:54:39
13370,6,1,754.87,2,Occasional / Low-value,2026-07-30 19:54:39
13371,140,2,2297.66,2,Occasional / Low-value,2026-07-30 19:54:39
13373,50,3,4274.94,0,Champions,2026-07-30 19:54:39
13374,49,2,422.8,2,Occasional / Low-value,2026-07-30 19:54:39
13375,79,1,1013.58,2,Occasional / Low-value,2026-07-30 19:54:39
13377,31,2,1552.88,2,Occasional / Low-value,2026-07-30 19:54:39
13380,67,1,62.4,2,Occasional / Low-value,2026-07-30 19:54:39
13381,14,6,4585.06,0,Champions,2026-07-30 19:54:39
13382,63,4,1164.59,2,Occasional / Low-value,2026-07-30 19:54:39
13383,178,1,305.28,1,Lost / Lapsed,2026-07-30 19:54:39
13384,25,4,2528.9,0,Champions,2026-07-30 19:54:39
13386,49,2,835.46,2,Occasional / Low-value,2026-07-30 19:54:39
13387,52,1,189.44,2,Occasional / Low-value,2026-07-30 19:54:39
13388,238,1,508.55,1,Lost / Lapsed,2026-07-30 19:54:39
13392,312,1,91.14,1,Lost / Lapsed,2026-07-30 19:54:39
13393,218,4,1131.45,1,Lost / Lapsed,2026-07-30 19:54:39
13394,14,11,4101.68,0,Champions,2026-07-30 19:54:39
13395,35,2,872.51,2,Occasional / Low-value,2026-07-30 19:54:39
13397,72,5,1647.74,0,Champions,2026-07-30 19:54:39
13398,83,1,213.0,2,Occasional / Low-value,2026-07-30 19:54:39
13399,99,3,275.4,2,Occasional / Low-value,2026-07-30 19:54:39
13400,217,1,310.83,1,Lost / Lapsed,2026-07-30 19:54:39
13402,7,3,913.9,2,Occasional / Low-value,2026-07-30 19:54:39
13403,22,2,154.5,2,Occasional / Low-value,2026-07-30 19:54:39
13405,116,3,641.36,2,Occasional / Low-value,2026-07-30 19:54:39
13406,62,2,568.92,2,Occasional / Low-value,2026-07-30 19:54:39
13407,213,3,2244.7,1,Lost / Lapsed,2026-07-30 19:54:39
13408,6,46,23616.42,0,Champions,2026-07-30 19:54:39
13410,28,4,1198.9,0,Champions,2026-07-30 19:54:39
13412,255,1,487.35,1,Lost / Lapsed,2026-07-30 19:54:39
13413,274,6,429.44,1,Lost / Lapsed,2026-07-30 19:54:39
13414,98,3,1103.64,2,Occasional / Low-value,2026-07-30 19:54:39
13415,107,4,800.67,2,Occasional / Low-value,2026-07-30 19:54:39
13416,371,1,228.3,1,Lost / Lapsed,2026-07-30 19:54:39
13417,182,4,1028.66,2,Occasional / Low-value,2026-07-30 19:54:39
13418,7,15,6106.17,0,Champions,2026-07-30 19:54:39
13421,41,6,2252.04,0,Champions,2026-07-30 19:54:39
13423,63,1,217.03,2,Occasional / Low-value,2026-07-30 19:54:39
13424,84,1,572.77,2,Occasional / Low-value,2026-07-30 19:54:39
13425,143,2,1779.42,2,Occasional / Low-value,2026-07-30 19:54:39
13426,17,12,4526.06,0,Champions,2026-07-30 19:54:39
13427,112,3,423.93,2,Occasional / Low-value,2026-07-30 19:54:39
13428,149,2,281.51,2,Occasional / Low-value,2026-07-30 19:54:39
13431,41,6,2047.14,0,Champions,2026-07-30 19:54:39
13432,206,2,439.1,1,Lost / Lapsed,2026-07-30 19:54:39
13433,136,4,658.32,2,Occasional / Low-value,2026-07-30 19:54:39
13434,20,3,1132.62,2,Occasional / Low-value,2026-07-30 19:54:39
13435,11,2,665.34,2,Occasional / Low-value,2026-07-30 19:54:39
13438,182,1,46.5,1,Lost / Lapsed,2026-07-30 19:54:39
13439,23,2,702.9,2,Occasional / Low-value,2026-07-30 19:54:39
13440,58,7,1295.25,0,Champions,2026-07-30 19:54:39
13441,66,1,424.26,2,Occasional / Low-value,2026-07-30 19:54:39
13442,302,3,419.87,1,Lost / Lapsed,2026-07-30 19:54:39
13443,83,6,1280.16,0,Champions,2026-07-30 19:54:39
13444,9,2,631.68,2,Occasional / Low-value,2026-07-30 19:54:39
13445,261,1,241.9,1,Lost / Lapsed,2026-07-30 19:54:39
13446,65,11,3881.89,0,Champions,2026-07-30 19:54:39
13448,8,9,5701.5,0,Champions,2026-07-30 19:54:39
13450,9,7,2076.32,0,Champions,2026-07-30 19:54:39
13451,16,6,4214.77,0,Champions,2026-07-30 19:54:39
13452,107,1,139.8,2,Occasional / Low-value,2026-07-30 19:54:39
13453,37,1,424.71,2,Occasional / Low-value,2026-07-30 19:54:39
13454,276,1,219.87,1,Lost / Lapsed,2026-07-30 19:54:39
13455,1,5,1847.59,0,Champions,2026-07-30 19:54:39
13457,323,2,148.22,1,Lost / Lapsed,2026-07-30 19:54:39
13458,14,2,2312.7,2,Occasional / Low-value,2026-07-30 19:54:39
13459,259,2,1160.41,1,Lost / Lapsed,2026-07-30 19:54:39
13461,42,3,2715.0,0,Champions,2026-07-30 19:54:39
13462,45,4,1002.35,2,Occasional / Low-value,2026-07-30 19:54:39
13464,29,5,2422.96,0,Champions,2026-07-30 19:54:39
13465,81,2,931.12,2,Occasional / Low-value,2026-07-30 19:54:39
13466,43,4,705.45,2,Occasional / Low-value,2026-07-30 19:54:39
13468,3,38,7685.54,0,Champions,2026-07-30 19:54:39
13469,288,1,82.4,1,Lost / Lapsed,2026-07-30 19:54:39
13472,98,2,592.24,2,Occasional / Low-value,2026-07-30 19:54:39
13473,209,6,2235.12,0,Champions,2026-07-30 19:54:39
13474,78,2,434.2,2,Occasional / Low-value,2026-07-30 19:54:39
13476,41,3,823.0,2,Occasional / Low-value,2026-07-30 19:54:39
13477,90,5,1379.59,0,Champions,2026-07-30 19:54:39
13478,104,5,2215.78,0,Champions,2026-07-30 19:54:39
13479,87,2,550.42,2,Occasional / Low-value,2026-07-30 19:54:39
13480,51,2,627.82,2,Occasional / Low-value,2026-07-30 19:54:39
13481,9,6,2026.28,0,Champions,2026-07-30 19:54:39
13482,262,1,151.45,1,Lost / Lapsed,2026-07-30 19:54:39
13484,18,2,476.92,2,Occasional / Low-value,2026-07-30 19:54:39
