transaction_id,invoice_no,customer_id,country,quantity,unit_price,total_value,invoice_date,anomaly_score,is_anomaly
34100,492237,18102,United Kingdom,120,4.0,480.0,2009-12-15 19:11:00,0.054349,1
34102,492237,18102,United Kingdom,120,4.0,480.0,2009-12-15 19:11:00,0.054349,1
34103,492237,18102,United Kingdom,120,4.0,480.0,2009-12-15 19:11:00,0.054349,1
34104,492237,18102,United Kingdom,120,4.0,480.0,2009-12-15 19:11:00,0.054349,1
34105,492237,18102,United Kingdom,120,4.0,480.0,2009-12-15 19:11:00,0.054349,1
390761,526934,18102,United Kingdom,201,9.86,1981.86,2010-10-14 09:46:00,0.054342,1
336276,522132,18251,United Kingdom,648,0.53,343.44,2010-09-13 09:57:00,0.054302,1
354962,523921,14646,Netherlands,288,1.45,417.6,2010-09-24 16:19:00,0.054292,1
354979,523921,14646,Netherlands,288,1.45,417.6,2010-09-24 16:19:00,0.054292,1
266852,515187,14156,EIRE,180,3.75,675.0,2010-07-09 09:46:00,0.054261,1
297489,518377,12980,United Kingdom,20,34.95,699.0,2010-08-08 10:51:00,0.054243,1
251761,513653,16754,United Kingdom,576,0.64,368.64,2010-06-28 09:55:00,0.054192,1
251762,513653,16754,United Kingdom,576,0.64,368.64,2010-06-28 09:55:00,0.054192,1
251767,513653,16754,United Kingdom,576,0.64,368.64,2010-06-28 09:55:00,0.054192,1
251768,513653,16754,United Kingdom,576,0.64,368.64,2010-06-28 09:55:00,0.054192,1
336277,522132,18251,United Kingdom,576,0.64,368.64,2010-09-13 09:57:00,0.054192,1
336278,522132,18251,United Kingdom,576,0.64,368.64,2010-09-13 09:57:00,0.054192,1
374486,525498,14156,EIRE,1,2545.85,2545.85,2010-10-05 16:47:00,0.05419,1
379878,525970,13694,United Kingdom,320,2.55,816.0,2010-10-08 10:21:00,0.054087,1
22191,491148,15061,United Kingdom,288,1.06,305.28,2009-12-10 07:43:00,0.054001,1
214987,510204,16754,United Kingdom,120,2.55,306.0,2010-05-28 07:51:00,0.053959,1
214988,510204,16754,United Kingdom,120,2.55,306.0,2010-05-28 07:51:00,0.053959,1
96485,498447,16467,United Kingdom,900,0.21,189.0,2010-02-19 10:20:00,0.053942,1
65294,495228,14646,Netherlands,144,2.55,367.2,2010-01-22 08:28:00,0.0539,1
65295,495228,14646,Netherlands,144,2.55,367.2,2010-01-22 08:28:00,0.0539,1
418853,529350,17450,United Kingdom,1152,2.75,3168.0,2010-10-28 09:29:00,0.053818,1
155950,504165,16754,United Kingdom,125,3.75,468.75,2010-04-12 07:07:00,0.053696,1
96486,498447,16467,United Kingdom,1800,0.09,162.0,2010-02-19 10:20:00,0.053675,1
366021,524874,12931,United Kingdom,500,0.55,275.0,2010-10-01 10:28:00,0.053653,1
414007,528951,17450,United Kingdom,324,3.24,1049.76,2010-10-25 16:43:00,0.053593,1
380495,526084,16754,United Kingdom,1120,1.06,1187.2,2010-10-08 12:03:00,0.053579,1
336348,522139,14156,EIRE,40,34.95,1398.0,2010-09-13 10:30:00,0.053573,1
418887,529356,14156,EIRE,1,2736.16,2736.16,2010-10-28 09:44:00,0.053547,1
418888,529357,14156,EIRE,1,1155.6,1155.6,2010-10-28 09:45:00,0.053547,1
233556,512002,14255,United Kingdom,1,1000.63,1000.63,2010-06-11 15:54:00,0.053541,1
326881,521318,16754,United Kingdom,576,0.72,414.72,2010-09-03 12:06:00,0.05349,1
298943,518505,14277,France,7128,0.08,570.24,2010-08-09 13:10:00,0.053381,1
358831,524182,17450,United Kingdom,180,4.8,864.0,2010-09-27 17:02:00,0.053295,1
65078,495194,13902,Denmark,6012,0.1,601.2,2010-01-21 15:11:00,0.053125,1
65091,495194,13902,Denmark,6768,0.1,676.8,2010-01-21 15:11:00,0.053125,1
65092,495194,13902,Denmark,9312,0.1,931.2,2010-01-21 15:11:00,0.053125,1
130597,501822,14316,United Kingdom,864,0.21,181.44,2010-03-19 15:18:00,0.053118,1
130598,501822,14316,United Kingdom,864,0.21,181.44,2010-03-19 15:18:00,0.053118,1
281513,516781,18102,United Kingdom,200,1.9,380.0,2010-07-23 08:24:00,0.053083,1
380105,525977,16013,United Kingdom,288,2.75,792.0,2010-10-08 10:46:00,0.053077,1
390770,526934,18102,United Kingdom,400,3.86,1544.0,2010-10-14 09:46:00,0.053052,1
251758,513653,16754,United Kingdom,648,0.72,466.56,2010-06-28 09:55:00,0.05297,1
251771,513653,16754,United Kingdom,576,0.72,414.72,2010-06-28 09:55:00,0.05297,1
336242,522124,17308,United Kingdom,756,0.72,544.32,2010-09-13 09:35:00,0.05297,1
336274,522132,18251,United Kingdom,800,0.72,576.0,2010-09-13 09:57:00,0.05297,1
471781,533824,12739,United Arab Emirates,1,253.0,253.0,2010-11-19 09:42:00,0.052951,1
298934,518505,14277,France,4992,0.1,499.2,2010-08-09 13:10:00,0.052916,1
298954,518505,14277,France,5184,0.08,414.72,2010-08-09 13:10:00,0.052916,1
392762,527124,14088,United Kingdom,16,34.95,559.2,2010-10-14 19:46:00,0.052883,1
272237,515811,15259,United Kingdom,1,295.0,295.0,2010-07-15 08:46:00,0.05287,1
353815,523786,16692,United Kingdom,672,0.85,571.2,2010-09-24 11:31:00,0.052861,1
519366,537657,18102,United Kingdom,972,2.31,2245.32,2010-12-07 16:42:00,0.05273,1
519367,537657,18102,United Kingdom,972,2.31,2245.32,2010-12-07 16:42:00,0.05273,1
519374,537659,18102,United Kingdom,1008,2.31,2328.48,2010-12-07 16:43:00,0.05273,1
519375,537659,18102,United Kingdom,1008,2.31,2328.48,2010-12-07 16:43:00,0.05273,1
65086,495194,13902,Denmark,5280,0.1,528.0,2010-01-21 15:11:00,0.05266,1
65087,495194,13902,Denmark,4800,0.1,480.0,2010-01-21 15:11:00,0.05266,1
65088,495194,13902,Denmark,4800,0.1,480.0,2010-01-21 15:11:00,0.05266,1
65089,495194,13902,Denmark,5280,0.1,528.0,2010-01-21 15:11:00,0.05266,1
65090,495194,13902,Denmark,4320,0.1,432.0,2010-01-21 15:11:00,0.05266,1
446551,531866,18102,United Kingdom,100,16.88,1688.0,2010-11-10 11:28:00,0.052652,1
266848,515187,14156,EIRE,144,3.75,540.0,2010-07-09 09:46:00,0.052633,1
336181,522120,12989,United Kingdom,288,1.25,360.0,2010-09-13 08:39:00,0.052493,1
172955,505745,16684,United Kingdom,400,0.34,136.0,2010-04-26 07:17:00,0.052443,1
343639,522940,15876,United Kingdom,288,1.45,417.6,2010-09-17 15:26:00,0.052439,1
172951,505745,16684,United Kingdom,360,0.42,151.2,2010-04-26 07:17:00,0.052394,1
53224,494243,18102,United Kingdom,204,8.0,1632.0,2010-01-12 15:57:00,0.052336,1
228920,511520,14308,United Kingdom,1,849.45,849.45,2010-06-08 16:39:00,0.052329,1
251658,513647,14646,Netherlands,288,1.45,417.6,2010-06-28 08:28:00,0.05231,1
22101,491133,13848,United Kingdom,1500,0.32,480.0,2009-12-09 16:17:00,0.052265,1
298916,518505,14277,France,4320,0.13,561.6,2010-08-09 13:10:00,0.052219,1
298942,518505,14277,France,7008,0.13,911.04,2010-08-09 13:10:00,0.052219,1
298955,518505,14277,France,4608,0.08,368.64,2010-08-09 13:10:00,0.052219,1
326847,521315,15838,United Kingdom,1920,1.66,3187.2,2010-09-03 12:01:00,0.052171,1
266850,515187,14156,EIRE,144,2.75,396.0,2010-07-09 09:46:00,0.052167,1
290916,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290917,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290918,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290919,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290920,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290921,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290922,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290923,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290924,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290925,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290926,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290927,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290928,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290929,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290930,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
290931,517731,18102,United Kingdom,300,4.58,1374.0,2010-08-01 13:31:00,0.052082,1
251769,513653,16754,United Kingdom,576,0.53,305.28,2010-06-28 09:55:00,0.051977,1
65083,495194,13902,Denmark,3888,0.15,583.2,2010-01-21 15:11:00,0.051963,1
366022,524874,12931,United Kingdom,400,1.06,424.0,2010-10-01 10:28:00,0.051937,1
172957,505746,16684,United Kingdom,432,0.25,108.0,2010-04-26 07:19:00,0.051879,1
298410,518423,13783,United Kingdom,985,0.21,206.85,2010-08-09 09:23:00,0.051774,1
298915,518505,14277,France,2976,0.13,386.88,2010-08-09 13:10:00,0.051755,1
298936,518505,14277,France,3648,0.13,474.24,2010-08-09 13:10:00,0.051755,1
436521,531069,17949,United Kingdom,1152,1.8,2073.6,2010-11-05 12:10:00,0.051695,1
195719,508095,12931,United Kingdom,400,1.06,424.0,2010-05-13 08:57:00,0.051574,1
195723,508096,12931,United Kingdom,400,1.06,424.0,2010-05-13 08:59:00,0.051574,1
326884,521318,16754,United Kingdom,560,1.06,593.6,2010-09-03 12:06:00,0.051488,1
90858,497946,13902,Denmark,19152,0.1,1915.2,2010-02-15 11:57:00,0.051417,1
400675,527760,12454,Spain,1,220.0,220.0,2010-10-18 17:12:00,0.051386,1
372045,525286,15061,United Kingdom,96,10.95,1051.2,2010-10-05 08:34:00,0.051379,1
251628,513647,14646,Netherlands,144,3.39,488.16,2010-06-28 08:28:00,0.051373,1
139509,502759,14646,Netherlands,384,1.06,407.04,2010-03-26 13:46:00,0.051347,1
367039,524969,14646,Netherlands,448,1.65,739.2,2010-10-01 14:38:00,0.051323,1
195712,508095,12931,United Kingdom,280,2.55,714.0,2010-05-13 08:57:00,0.051318,1
195727,508096,12931,United Kingdom,280,2.55,714.0,2010-05-13 08:59:00,0.051318,1
27647,491713,17819,United Kingdom,36,12.75,459.0,2009-12-13 15:24:00,0.051301,1
354909,523921,14646,Netherlands,288,1.65,475.2,2010-09-24 16:19:00,0.05129,1
519365,537657,18102,United Kingdom,30,19.84,595.2,2010-12-07 16:42:00,0.051139,1
155960,504166,16029,United Kingdom,200,1.65,330.0,2010-04-12 07:14:00,0.051129,1
172939,505744,15769,United Kingdom,200,1.65,330.0,2010-04-26 07:15:00,0.051129,1
172940,505744,15769,United Kingdom,200,1.65,330.0,2010-04-26 07:15:00,0.051129,1
172943,505744,15769,United Kingdom,200,1.65,330.0,2010-04-26 07:15:00,0.051129,1
172944,505744,15769,United Kingdom,200,1.65,330.0,2010-04-26 07:15:00,0.051129,1
452201,532358,12931,United Kingdom,2880,1.45,4176.0,2010-11-11 17:05:00,0.051108,1
298944,518505,14277,France,3072,0.17,522.24,2010-08-09 13:10:00,0.051059,1
215059,510225,14543,United Kingdom,60,8.5,510.0,2010-05-28 08:47:00,0.051025,1
214983,510204,16754,United Kingdom,144,1.45,208.8,2010-05-28 07:51:00,0.050961,1
155956,504166,16029,United Kingdom,60,9.45,567.0,2010-04-12 07:14:00,0.050898,1
281501,516781,18102,United Kingdom,216,1.38,298.08,2010-07-23 08:24:00,0.050896,1
366018,524874,12931,United Kingdom,280,2.55,714.0,2010-10-01 10:28:00,0.050878,1
442690,531515,18102,United Kingdom,34,19.84,674.56,2010-11-08 16:44:00,0.050824,1
413992,528951,17450,United Kingdom,288,3.24,933.12,2010-10-25 16:43:00,0.05082,1
299252,518552,18102,United Kingdom,108,5.88,635.04,2010-08-09 18:36:00,0.050809,1
472120,533862,15838,United Kingdom,672,0.38,255.36,2010-11-19 11:32:00,0.050791,1
358832,524182,17450,United Kingdom,360,1.88,676.8,2010-09-27 17:02:00,0.050781,1
471717,533820,13093,United Kingdom,48,10.95,525.6,2010-11-19 09:34:00,0.050732,1
299228,518545,18102,United Kingdom,96,6.68,641.28,2010-08-09 18:26:00,0.050659,1
160619,504712,17876,United Kingdom,498,1.69,841.62,2010-04-16 10:01:00,0.050656,1
379905,525970,13694,United Kingdom,600,0.25,150.0,2010-10-08 10:21:00,0.050656,1
51653,494120,14156,EIRE,150,10.95,1642.5,2010-01-11 12:48:00,0.050637,1
65288,495228,14646,Netherlands,180,2.1,378.0,2010-01-22 08:28:00,0.050597,1
65289,495228,14646,Netherlands,180,2.1,378.0,2010-01-22 08:28:00,0.050597,1
65284,495228,14646,Netherlands,288,0.64,184.32,2010-01-22 08:28:00,0.050568,1
65320,495228,14646,Netherlands,288,0.55,158.4,2010-01-22 08:28:00,0.05056,1
231954,511853,14298,United Kingdom,288,0.55,158.4,2010-06-11 08:08:00,0.05056,1
138859,502723,17949,United Kingdom,600,1.45,870.0,2010-03-26 11:23:00,0.050549,1
474199,534049,12578,Italy,300,0.72,216.0,2010-11-19 17:21:00,0.05053,1
195720,508095,12931,United Kingdom,500,0.55,275.0,2010-05-13 08:57:00,0.050412,1
195724,508096,12931,United Kingdom,500,0.55,275.0,2010-05-13 08:59:00,0.050412,1
336281,522132,18251,United Kingdom,576,1.25,720.0,2010-09-13 09:57:00,0.050309,1
281509,516781,18102,United Kingdom,224,1.57,351.68,2010-07-23 08:24:00,0.050196,1
281511,516781,18102,United Kingdom,224,1.57,351.68,2010-07-23 08:24:00,0.050196,1
298917,518505,14277,France,4752,0.07,332.64,2010-08-09 13:10:00,0.050132,1
312233,519800,18251,United Kingdom,576,0.64,368.64,2010-08-20 12:28:00,0.050079,1
49396,493994,14091,United Kingdom,300,4.25,1275.0,2010-01-10 13:41:00,0.050009,1
49397,493994,14091,United Kingdom,300,4.25,1275.0,2010-01-10 13:41:00,0.050009,1
300824,518673,14646,Netherlands,480,2.55,1224.0,2010-08-10 16:10:00,0.050009,1
172960,505747,16684,United Kingdom,120,3.39,406.8,2010-04-26 07:20:00,0.049993,1
233496,511991,12557,Spain,216,3.39,732.24,2010-06-11 15:07:00,0.049967,1
233497,511991,12557,Spain,216,3.39,732.24,2010-06-11 15:07:00,0.049967,1
74357,496115,17949,United Kingdom,1,8985.6,8985.6,2010-01-29 11:04:00,0.049965,1
129904,501766,15760,Norway,1,6958.17,6958.17,2010-03-19 11:35:00,0.049965,1
129988,501768,15760,Norway,1,6958.17,6958.17,2010-03-19 11:45:00,0.049965,1
336240,522124,17308,United Kingdom,876,1.45,1270.2,2010-09-13 09:35:00,0.049963,1
336241,522124,17308,United Kingdom,876,1.45,1270.2,2010-09-13 09:35:00,0.049963,1
188154,507248,17949,United Kingdom,408,1.85,754.8,2010-05-07 10:55:00,0.049953,1
65080,495194,13902,Denmark,6144,0.06,368.64,2010-01-21 15:11:00,0.049935,1
11751,490327,13694,United Kingdom,300,1.65,495.0,2009-12-04 15:29:00,0.049908,1
11752,490327,13694,United Kingdom,300,1.65,495.0,2009-12-04 15:29:00,0.049908,1
259287,514389,17949,United Kingdom,72,10.95,788.4,2010-07-02 11:51:00,0.049777,1
281707,516840,17949,United Kingdom,72,10.95,788.4,2010-07-23 11:25:00,0.049777,1
326712,521244,15061,United Kingdom,72,10.95,788.4,2010-09-03 11:23:00,0.049777,1
326846,521314,17949,United Kingdom,72,10.95,788.4,2010-09-03 11:59:00,0.049777,1
505303,536584,13777,United Kingdom,384,2.95,1132.8,2010-12-01 16:22:00,0.049751,1
290257,517646,18102,United Kingdom,324,2.8,907.2,2010-07-30 13:36:00,0.049717,1
281706,516840,17949,United Kingdom,504,0.72,362.88,2010-07-23 11:25:00,0.049685,1
130915,501836,15808,United Kingdom,32,10.95,350.4,2010-03-19 17:03:00,0.049668,1
510379,537040,13089,United Kingdom,48,10.95,525.6,2010-12-05 10:27:00,0.049625,1
195721,508095,12931,United Kingdom,300,1.45,435.0,2010-05-13 08:57:00,0.049583,1
195725,508096,12931,United Kingdom,300,1.45,435.0,2010-05-13 08:59:00,0.049583,1
390768,526934,18102,United Kingdom,304,3.88,1179.52,2010-10-14 09:46:00,0.049574,1
445622,531818,13069,United Kingdom,1440,0.17,244.8,2010-11-09 17:05:00,0.049458,1
281379,516775,15061,United Kingdom,288,0.72,207.36,2010-07-22 19:23:00,0.049425,1
390765,526934,18102,United Kingdom,720,2.32,1670.4,2010-10-14 09:46:00,0.049359,1
390766,526934,18102,United Kingdom,720,2.32,1670.4,2010-10-14 09:46:00,0.049359,1
197110,508245,17389,United Kingdom,36,12.75,459.0,2010-05-14 09:17:00,0.049357,1
445795,531837,13777,United Kingdom,168,4.65,781.2,2010-11-10 08:56:00,0.049355,1
71072,495791,14079,United Kingdom,1,243.63,243.63,2010-01-26 17:19:00,0.049319,1
33392,492185,16308,United Kingdom,3000,0.32,960.0,2009-12-15 15:48:00,0.049245,1
298938,518505,14277,France,1536,0.25,384.0,2010-08-09 13:10:00,0.049207,1
298940,518505,14277,France,1632,0.25,408.0,2010-08-09 13:10:00,0.049207,1
347288,523166,17940,United Kingdom,2004,1.85,3707.4,2010-09-20 15:33:00,0.049169,1
69918,495591,14646,Netherlands,312,4.95,1544.4,2010-01-26 10:25:00,0.049106,1
139799,502771,13694,United Kingdom,600,0.38,228.0,2010-03-26 14:29:00,0.049093,1
188150,507246,16754,United Kingdom,408,0.72,293.76,2010-05-07 10:46:00,0.049056,1
122072,501046,14646,Netherlands,144,4.25,612.0,2010-03-12 10:36:00,0.048957,1
366015,524874,12931,United Kingdom,144,4.25,612.0,2010-10-01 10:28:00,0.048957,1
139513,502759,14646,Netherlands,64,10.95,700.8,2010-03-26 13:46:00,0.048918,1
161021,504826,12875,United Kingdom,864,0.17,146.88,2010-04-16 13:12:00,0.048897,1
366020,524874,12931,United Kingdom,300,1.45,435.0,2010-10-01 10:28:00,0.048832,1
507885,536830,16754,United Kingdom,1400,1.06,1484.0,2010-12-02 17:38:00,0.048802,1
65082,495194,13902,Denmark,2520,0.15,378.0,2010-01-21 15:11:00,0.048779,1
90867,497946,13902,Denmark,6696,0.15,1004.4,2010-02-15 11:57:00,0.048639,1
90883,497946,13902,Denmark,4320,0.1,432.0,2010-02-15 11:57:00,0.048639,1
381689,526155,17404,Sweden,480,0.42,201.6,2010-10-08 15:56:00,0.048625,1
366011,524874,12931,United Kingdom,240,3.75,900.0,2010-10-01 10:28:00,0.048565,1
358640,524159,14063,United Kingdom,1,10468.8,10468.8,2010-09-27 16:12:00,0.048548,1
358671,524162,14063,United Kingdom,1,2769.9,2769.9,2010-09-27 16:18:00,0.048548,1
358780,524175,14802,United Kingdom,1,1343.44,1343.44,2010-09-27 16:32:00,0.048548,1
139529,502760,14646,Netherlands,320,2.55,816.0,2010-03-26 13:47:00,0.048533,1
153958,503984,17949,United Kingdom,300,0.72,216.0,2010-04-09 09:54:00,0.048458,1
180486,506468,17949,United Kingdom,300,0.72,216.0,2010-04-30 09:08:00,0.048458,1
112894,500173,18102,United Kingdom,288,1.4,403.2,2010-03-05 10:13:00,0.048438,1
112896,500173,18102,United Kingdom,288,1.4,403.2,2010-03-05 10:13:00,0.048438,1
112898,500173,18102,United Kingdom,288,1.4,403.2,2010-03-05 10:13:00,0.048438,1
251676,513647,14646,Netherlands,192,2.55,489.6,2010-06-28 08:28:00,0.048415,1
507928,536835,13145,United Kingdom,1,295.0,295.0,2010-12-02 18:06:00,0.048376,1
390769,526934,18102,United Kingdom,402,3.67,1475.34,2010-10-14 09:46:00,0.048315,1
298935,518505,14277,France,2496,0.13,324.48,2010-08-09 13:10:00,0.048282,1
315738,520079,13848,United Kingdom,1000,0.32,320.0,2010-08-24 09:55:00,0.04819,1
112892,500173,18102,United Kingdom,288,1.49,429.12,2010-03-05 10:13:00,0.048139,1
112893,500173,18102,United Kingdom,288,1.49,429.12,2010-03-05 10:13:00,0.048139,1
112895,500173,18102,United Kingdom,288,1.49,429.12,2010-03-05 10:13:00,0.048139,1
112897,500173,18102,United Kingdom,288,1.49,429.12,2010-03-05 10:13:00,0.048139,1
130594,501819,14832,United Kingdom,1,322.69,322.69,2010-03-19 15:14:00,0.048111,1
517007,537456,17450,United Kingdom,378,3.21,1213.38,2010-12-07 09:43:00,0.048104,1
298914,518505,14277,France,3936,0.42,1653.12,2010-08-09 13:10:00,0.048088,1
6444,489889,14646,Netherlands,480,2.55,1224.0,2009-12-02 16:52:00,0.048038,1
48525,493952,12971,United Kingdom,600,0.25,150.0,2010-01-08 13:52:00,0.047973,1
230719,511678,18008,United Kingdom,352,3.39,1193.28,2010-06-09 15:07:00,0.047835,1
387882,526713,12931,United Kingdom,800,1.45,1160.0,2010-10-12 16:38:00,0.047759,1
39436,492724,14646,Netherlands,288,1.45,417.6,2009-12-18 10:59:00,0.047677,1
160688,504715,17404,Sweden,288,1.45,417.6,2010-04-16 10:27:00,0.047677,1
366012,524874,12931,United Kingdom,400,0.72,288.0,2010-10-01 10:28:00,0.047671,1
336275,522132,18251,United Kingdom,576,1.45,835.2,2010-09-13 09:57:00,0.047666,1
336280,522132,18251,United Kingdom,576,1.45,835.2,2010-09-13 09:57:00,0.047666,1
127167,501534,13902,Denmark,12960,0.1,1296.0,2010-03-17 13:09:00,0.047641,1
127168,501534,13902,Denmark,12480,0.1,1248.0,2010-03-17 13:09:00,0.047641,1
127169,501534,13902,Denmark,12960,0.1,1296.0,2010-03-17 13:09:00,0.047641,1
127170,501534,13902,Denmark,12744,0.1,1274.4,2010-03-17 13:09:00,0.047641,1
227181,511316,17133,United Kingdom,320,2.55,816.0,2010-06-07 16:52:00,0.047583,1
386055,526487,14135,United Kingdom,200,2.95,590.0,2010-10-12 08:26:00,0.047576,1
251652,513647,14646,Netherlands,288,1.06,305.28,2010-06-28 08:28:00,0.047524,1
251673,513647,14646,Netherlands,288,1.06,305.28,2010-06-28 08:28:00,0.047524,1
251759,513653,16754,United Kingdom,400,2.55,1020.0,2010-06-28 09:55:00,0.047512,1
251764,513653,16754,United Kingdom,400,2.55,1020.0,2010-06-28 09:55:00,0.047512,1
251765,513653,16754,United Kingdom,400,2.55,1020.0,2010-06-28 09:55:00,0.047512,1
306610,519267,16013,United Kingdom,400,2.55,1020.0,2010-08-16 09:54:00,0.047512,1
90865,497946,13902,Denmark,4176,0.15,626.4,2010-02-15 11:57:00,0.047485,1
90872,497946,13902,Denmark,4200,0.15,630.0,2010-02-15 11:57:00,0.047485,1
90876,497946,13902,Denmark,3360,0.15,504.0,2010-02-15 11:57:00,0.047485,1
90877,497946,13902,Denmark,3200,0.15,480.0,2010-02-15 11:57:00,0.047485,1
90878,497946,13902,Denmark,3040,0.15,456.0,2010-02-15 11:57:00,0.047485,1
90879,497946,13902,Denmark,3360,0.15,504.0,2010-02-15 11:57:00,0.047485,1
90880,497946,13902,Denmark,3200,0.15,480.0,2010-02-15 11:57:00,0.047485,1
90881,497946,13902,Denmark,3040,0.15,456.0,2010-02-15 11:57:00,0.047485,1
90882,497946,13902,Denmark,2700,0.15,405.0,2010-02-15 11:57:00,0.047485,1
59089,494678,16684,United Kingdom,600,0.34,204.0,2010-01-18 09:12:00,0.047429,1
59090,494678,16684,United Kingdom,600,0.34,204.0,2010-01-18 09:12:00,0.047429,1
160692,504715,17404,Sweden,576,0.21,120.96,2010-04-16 10:27:00,0.047422,1
188145,507245,17949,United Kingdom,360,1.06,381.6,2010-05-07 10:44:00,0.047353,1
232290,511860,17949,United Kingdom,360,1.06,381.6,2010-06-11 10:10:00,0.047353,1
38944,492650,14911,EIRE,1,803.25,803.25,2009-12-17 17:43:00,0.047344,1
